dendrite_type,layer,threshold_t,threshold_v,threshold_i,peak_t,peak_v,peak_i,trough_t,trough_v,trough_i,upstroke,upstroke_t,upstroke_v,downstroke,downstroke_t,downstroke_v,fast_trough_t,fast_trough_v,fast_trough_i,width,upstroke_downstroke_ratio,adaptation,avg_isi,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_ramp,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,input_resistance_mohm,latency,peak_t_long_square,peak_t_ramp,peak_t_short_square,peak_v_long_square,peak_v_ramp,peak_v_short_square,ri,sag,seal_gohm,tau,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_t_long_square,threshold_t_ramp,threshold_t_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,trough_t_long_square,trough_t_ramp,trough_t_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vm_for_sag,vrest,file_name
spiny,L3,18.281194814814818,-41.12847137451172,209.2268524169922,18.28188666666667,36.72685241699219,209.11111450195312,18.378512592592593,-54.64699172973633,154.20370483398438,235.6280955867661,18.281614074074074,2.90625,-87.02753875537843,18.282331851851854,7.375,18.2841,-51.3125,203.98147583007812,0.000955555555555697,2.7090219824728363,0.0695853972206355,121.985714285714,0.127866777138493,1.22962,8.81256,1.025715,-52.96875,-53.7083371480306,-54.2109403610229,64.463692,0.0584200000000001,1.22728,8.81057333333333,1.02371,38.375,39.9062525431315,40.0078134536743,80.937422811985,0.0954768434166908,1.12970816,18.3767839628908,120.0,194.75,1100.0,1.22662,8.80991333333333,1.02311,-41.9062538146973,-44.9479192097982,-50.0859384536743,1.2785,8.85505333333334,1.15977,-56.0,-54.3854192097982,-72.1250019073486,2.82269538323846,2.8746389182282,2.99467729042112,-80.7187576293945,-71.4620742797852,528617195_58
aspiny,L5,18.76856897959184,-36.431121826171875,372.56121826171875,18.76889346938776,30.448341369628906,373.18878173828125,18.83099918367347,-60.707271575927734,353.926025390625,413.519578603566,18.768759591836737,-4.6026787757873535,-237.79945404067365,18.76907306122449,-0.7493622303009033,18.76988857142857,-59.637115478515625,372.8443908691406,0.0004146938775513808,1.737803111939265,0.15045917997471,109.868,0.186285271730948,1.10602,8.66963333333333,1.02571,-60.8750038146973,-64.9479192097982,-63.8906259536743,104.87456,0.0401400000000003,1.105,8.66824666666667,1.024515,28.9062519073486,23.5000006357829,25.8437504768372,63.9508664608002,0.0711463391780853,2.322962944,9.4488988552975,210.0,191.125,910.0,1.10468,8.66790666666667,1.024225,-35.2187538146973,-33.4479179382324,-46.3437519073486,1.107,8.67126,1.052815,-61.4375038146973,-66.2708384195964,-74.2265625,1.72245195710781,1.54372130743487,1.83340141289846,-80.65625,-73.1796417236328,587710671_73
aspiny,L2,15.043339655172415,-50.22413635253906,13.357758522033691,15.043854827586209,42.620689392089844,13.362069129943848,15.049793793103449,-71.99299621582031,13.211206436157227,426.6435611215071,15.043650689655175,-0.38038793206214905,-115.81028255416591,15.044104137931036,22.954740524291992,15.046835172413795,-70.08458709716797,13.284482955932617,0.0008655172413790312,3.683608439286448,0.0062722078580902,30.92375,0.531818181818182,1.12334,1.44930666666667,1.025072,-68.96875,-61.9270871480306,-62.2375007629395,645.68384,0.0067600000000001,1.1211,1.44754,1.023568,44.5625038146973,46.9791704813639,43.4000022888184,437.5,0.0638065859675407,1.316064,21.1516417133289,10.0,10.7083330154419,160.0,1.12064,1.44709333333333,1.023164,-50.40625,-41.0937512715658,-45.2000007629395,1.12566,1.45196,1.038328,-70.5312576293945,-62.5312538146973,-63.1187530517578,3.60619015021643,3.07006853316681,2.79821373966938,-102.000007629395,-61.4108276367188,571517139_46
spiny,L3,17.735033333333334,-29.8828125,261.7916564941406,17.735721666666667,37.6953125,264.15625,18.650518333333334,-54.04948043823242,164.4583282470703,211.7872494092734,17.73548166666667,9.4921875,-70.9864232085583,17.736045,21.2421875,17.738508333333332,-44.94010543823242,263.5729064941406,0.0010449999999996666,3.0407358614493667,,10.8200000000001,0.0403810544449284,1.1814,8.46410666666667,1.02574,-47.4375038146973,-50.8020858764648,-49.2312522888184,103.592304,0.06684,1.17926,8.46168666666667,1.023988,40.0,40.4479166666667,42.5250015258789,125.93749165535,0.0650360435247421,1.44528576,27.1164125636404,160.0,186.0,1700.0,1.17864,8.46098666666667,1.023328,-33.09375,-31.2812512715658,-44.1000022888184,1.55634,8.47932,1.0258,-53.75,-51.2187512715658,-49.2875022888184,2.92077804741424,2.78219880682362,2.86736753119736,-88.3437576293945,-74.4361953735352,508390405_57
spiny,L5,17.45365886792453,-25.313678741455078,403.242919921875,17.454362641509437,29.52063751220703,402.6485900878906,17.720543773584907,-40.722286224365234,302.17926025390625,170.07963985038782,17.453927547169812,-5.616155624389648,-56.8355181365237,17.455104905660377,1.2075471878051758,17.45708641509434,-36.306602478027344,396.353759765625,0.00126452830188715,3.0070695847283293,0.0093554813280026,162.3,0.0896825304093046,1.14976,6.80296666666667,1.025115,-43.78125,-46.4687538146973,-45.5156278610229,82.92492,0.07674,1.14764,6.80093333333333,1.02353,45.4062538146973,54.3854192097982,51.3671894073486,125.446423888206,0.003797543933615,1.7430528,42.891844160851,250.0,144.5,2400.0,1.14716,6.8005,1.023075,-28.6875019073486,-32.2083358764648,-43.0312528610229,1.18354,6.85148666666667,1.839085,-44.96875,-49.8125025431315,-77.109375,4.08710010431368,4.19612419936876,3.9164489978315,-87.8125076293945,-77.688102722168,526816192_68
spiny,L5,17.77195375,-36.349609375,152.1484375,17.77264125,49.6953125,152.546875,17.912921250000004,-57.3125,106.0234375,246.32421687481377,17.772325000000002,11.494140625,-56.836984418081784,17.773053750000003,33.02734375,17.777265,-50.865234375,149.03125,0.0015087500000003917,4.33891962012251,0.058937741105389,181.252,0.104667863554758,1.2141,3.44788,1.02773,-54.25,-55.2968769073486,-57.6562519073486,156.724832,0.0686200000000001,1.2094,3.44356,1.023835,49.53125,49.2968769073486,48.0781278610229,207.500040531158,0.1161028444767,1.344644352,35.7090555556715,70.0,60.5625,700.0,1.20876,3.44289,1.02325,-37.90625,-39.9062519073486,-44.0312519073486,1.2517,3.47966,1.12808,-58.6875038146973,-58.3906269073486,-68.7890644073486,4.31435633840887,4.33439205549118,4.12252882996244,-89.9687576293945,-67.1907272338867,571471295_77
spiny,L5,18.179662790697673,-38.63154220581055,104.53197479248047,18.180267441860465,32.64607620239258,104.7994155883789,18.23082279069768,-51.74055099487305,95.13372039794922,236.2524310135686,18.179931162790698,-8.351744651794434,-99.95164672588332,18.180762790697678,-1.2834302186965942,18.182363720930233,-50.73982620239258,103.1279067993164,0.0009316279069764649,2.3647689114664128,0.0435237337730956,44.8952380952381,0.262903225806452,1.08498,4.23145333333333,1.02528,-52.5000038146973,-53.4375025431315,-54.7375015258789,165.13584,0.0222800000000001,1.08322,4.22954,1.023572,38.0000038146973,44.96875,39.7875,208.750039339066,0.101765602827072,1.112231168,18.1704163258905,70.0,80.2083333333333,440.0,1.08272,4.22904666666667,1.023112,-39.65625,-42.8125012715658,-43.0125030517578,1.08526,4.23160666666667,1.142652,-52.71875,-53.6250012715658,-66.0875030517578,2.66426280255211,3.12956650520764,2.75626856016081,-89.0,-65.3075942993164,541566142_44
spiny,L3,18.212454285714283,-34.56138229370117,566.03125,18.213095714285714,48.75,564.5178833007812,18.309312142857145,-51.14620590209961,410.7321472167969,259.8294179064898,18.212784285714285,8.463170051574707,-63.305770314277694,18.21348857142857,30.727678298950195,18.216473571428576,-47.42745590209961,537.7544555664062,0.0012957142857146537,4.152566956328327,,,0.0330512060939484,1.17572,13.44938,1.02725714285714,-49.7187538146973,-51.8020871480306,-51.625002179827,50.634552,0.0716200000000002,1.1726,13.4463,1.02468285714286,52.9375038146973,50.5000038146973,48.4017884390695,39.0623472630978,0.101171344518661,0.951848896,20.010039532592,310.0,310.625,1889.99987792969,1.17202,13.44566,1.02410571428571,-35.34375,-36.3125012715658,-40.4062505449568,1.24106,13.44978,1.12126571428571,-52.96875,-52.0625038146973,-65.3883950369699,4.3077853767406,3.83413397340466,3.86663915661011,-69.5625,-65.30810546875,587770251_88
spiny,L3,17.904732173913043,-35.6779899597168,254.2119598388672,17.905349565217392,40.544837951660156,253.89674377441406,18.026774782608694,-53.15217208862305,179.15760803222656,250.38588593211188,17.90505304347826,2.1019022464752197,-75.81930081875296,17.905889565217393,9.262228012084961,17.907760000000003,-46.82880401611328,251.54891967773438,0.001040869565217607,3.3285169990220966,,15.12,0.071022730070697,1.28616,7.43434666666667,1.02561,-48.6250038146973,-51.5625012715658,-51.9531288146973,76.463248,0.117,1.28388,7.43199333333333,1.023715,41.0,40.7708346048991,38.1484394073486,126.562416553497,0.0994826108217239,1.416231296,45.5779512494911,130.0,160.25,1680.0,1.28326,7.43134,1.023125,-37.3125,-40.1354192097982,-46.8828153610229,1.51162,7.53171333333333,1.22357,-56.0937538146973,-52.9062525431315,-68.9843788146973,3.4012598523145,3.13190850656487,2.97233885124289,-88.0625,-73.7528762817383,528697733_60
aspiny,L3,17.065827985347987,-37.779991149902344,377.4157409667969,17.066149084249087,28.22733497619629,378.8548583984375,17.067820952380952,-62.294986724853516,378.02105712890625,415.01164895180864,17.06602351648352,-5.725274562835693,-280.6429943609688,17.06629098901099,0.8561126589775085,17.066923589743592,-62.11103439331055,380.31134033203125,0.00037809523809515465,1.4788739155214523,0.260774287801304,13.69,0.551335819032935,1.96752,8.11287333333333,1.024155,-61.8437538146973,-60.7500038146973,-63.3828153610229,126.059776,0.26014,1.96666,8.11183333333333,1.023375,22.9062519073486,19.0625006357829,26.8359394073486,109.73221808672,0.061053242534399,1.255980032,11.2716495356423,190.0,177.33332824707,590.0,1.9663,8.11146,1.02309,-42.1562538146973,-32.3854173024495,-43.2109375,1.96764,8.11314,1.032985,-62.0937538146973,-61.0104204813639,-67.8671951293945,1.48088128871422,1.37661216032017,1.52569377582154,-82.1562576293945,-69.4866256713867,528011097_57
spiny,L3,18.767947142857142,-31.683034896850586,446.5178527832031,18.768397142857143,51.32589340209961,447.1875,19.06369285714286,-52.67410659790039,299.5089416503906,399.25281126296994,18.768185714285718,8.154017448425293,-110.72391635461918,18.76873142857143,24.39285659790039,18.770375714285716,-45.58928680419922,441.7410583496094,0.0007785714285708829,3.6055613465135066,,,0.0160714266251545,1.15658,12.52896,1.024672,-46.1875,-46.7812538146973,-48.0500022888184,45.279944,0.0947200000000001,1.15462,12.52716,1.023196,53.90625,53.8125038146973,50.3437538146973,85.4687094688416,0.202036082744598,1.204775424,32.7517444589387,230.0,287.8125,2900.0,1.1542,12.52672,1.0228,-32.5000038146973,-31.6406259536743,-40.29375,1.24134,12.56146,1.024736,-52.0312538146973,-51.5625,-48.0937515258789,4.03622120529898,3.85904921320137,3.81677927499268,-81.5,-72.4533157348633,508390609_65
spiny,L3,18.200218,-40.43333435058594,914.6041870117188,18.200784000000006,45.95624923706055,915.5,18.31641133333334,-54.202083587646484,662.1666870117188,306.3495649877817,18.200568,10.283333778381348,-97.3671581498962,18.20104266666667,27.876041412353516,18.202968666666667,-47.204166412353516,903.0625,0.0008673333333335976,3.192477993279861,,10.4199999999999,0.0095823072085014,1.14,24.1471133333333,1.025252,-46.8437538146973,-51.3437525431315,-48.4062522888184,45.891952,0.0685200000000001,1.138,24.1450933333333,1.02366,49.0,48.0312538146973,48.3000022888184,37.8124602138996,0.229496210813522,1.347536,14.1664188835468,470.0,577.916666666667,3300.0,1.13748,24.1445466666667,1.023128,-40.1875,-40.9375012715658,-53.2625022888184,1.22802,24.1868266666667,1.115316,-57.1875,-55.9166692097982,-77.4250045776367,3.13708999548969,3.14592825805649,2.97570411229955,-80.03125,-75.1047592163086,527901472_105
aspiny,L3,18.64214777777778,-41.5703125,366.12152099609375,18.642450185185186,11.974536895751953,367.0648193359375,18.696807037037036,-60.986690521240234,361.5845031738281,356.5081656407965,18.642334814814816,-16.29166603088379,-253.28229511828997,18.64257203703704,-8.87326431274414,18.643167777777776,-60.711517333984375,367.6794128417969,0.00033962962962961774,1.4075938416780132,-0.0407499896053873,101.853333333333,0.31699666747029,1.08874,7.56933333333333,1.024048,-62.0,-63.8125012715658,-63.8062530517578,113.856928,0.0293600000000001,1.08808,7.56864666666667,1.023364,16.5,17.0104173024495,14.4125007629395,90.7811746001244,0.0687544196844101,1.411401216,16.6766860354207,190.0,163.70832824707,680.0,1.08778,7.56834,1.023084,-40.1875,-42.9895858764648,-48.9250007629395,1.0888,7.56937333333333,1.161928,-62.0937538146973,-63.9166679382324,-71.4812530517578,1.32480720493975,1.36197493513472,1.43366336362453,-81.0312576293945,-70.4495162963867,528734156_54
spiny,L3,18.4310104,-37.89125061035156,516.375,18.4314824,51.540000915527344,517.3250122070312,18.552147200000004,-54.182498931884766,369.82501220703125,401.608078081583,18.4312688,9.40625,-79.69197220905016,18.431812,33.04499816894531,18.434791200000003,-47.5525016784668,507.8999938964844,0.0010359999999997882,5.062209603599441,,869.92,0.042542372881356,1.26982,14.31978,1.025828,-48.2187538146973,-52.0520858764648,-50.9000038146973,48.432036,0.1281,1.2668,14.3168933333333,1.023488,53.2187538146973,53.5416704813639,52.8125022888184,60.7812106609344,0.0734377652406693,1.55744896,27.6114739264529,290.0,332.291666666667,3050.0,1.26636,14.3164333333333,1.023048,-37.7812538146973,-40.5729192097982,-50.8875022888184,1.4176,14.4195533333333,1.534108,-56.78125,-53.0416692097982,-76.0312530517578,5.0118310779379,5.05640684794496,5.27463826625828,-81.9687576293945,-75.2022094726562,528038990_82
spiny,L3,17.916553333333336,-38.01953125,205.3854217529297,17.9170625,40.61067581176758,205.890625,18.030655833333334,-55.93619918823242,142.796875,315.2699748667453,17.9168325,2.8645832538604736,-74.07407110122546,17.917674166666668,2.5833332538604736,17.919364166666668,-49.26171875,204.1927032470703,0.0009908333333329782,4.2660574390868655,0.310745263004229,175.208,0.102966839023367,1.1799,7.33704,1.02523333333333,-49.78125,-53.4791704813639,-53.1250025431315,96.295632,0.0643,1.17786,7.3348,1.02355333333333,42.0,43.8020846048991,41.9895846048991,112.187460064888,0.173877537250519,1.63145472,30.0321945642982,120.0,157.875,1190.0,1.17736,7.33431333333333,1.02311333333333,-38.4062538146973,-40.1354179382324,-46.3854192097982,1.9164,7.38544,1.19036,-55.34375,-54.1562512715658,-71.937505086263,4.24056603697298,4.10327746190946,3.44710319132039,-84.0625,-71.268684387207,548408551_70
spiny,L3,18.024068421052633,-34.7121696472168,347.6776428222656,18.024838947368423,40.342105865478516,346.1710510253906,18.23026842105263,-50.52302551269531,225.21710205078125,197.71759429748568,18.024556842105266,10.700657844543457,-60.62298700865241,18.025270526315794,24.585525512695312,18.028537894736843,-40.80921173095703,332.3618469238281,0.0012515789473682528,3.332462060011655,,8.24000000000003,0.0318249261864569,1.14134,15.4703333333333,1.02642,-41.4375038146973,-43.4479192097982,-42.9375019073486,51.755776,0.07298,1.13842,15.4664266666667,1.02394,43.1875038146973,40.7187538146973,41.1328144073486,72.3436698317528,0.223316758871078,1.36388992,25.020074873579,210.0,361.166666666667,1560.0,1.13774,15.46564,1.023195,-37.5312538146973,-34.90625,-45.5078134536743,1.14136,15.5199666666667,1.026485,-41.5312538146973,-48.2812525431315,-43.0234394073486,3.38005166708569,3.07200684393517,3.11415547549377,-77.0000076293945,-69.5647506713867,520470950_68
aspiny,L4,17.58684181818182,-36.5823860168457,181.68182373046875,17.587459999999997,42.625,178.73863220214844,17.934892727272725,-57.625,112.9772720336914,255.85288590965146,17.587178181818185,5.051136493682861,-63.18947769339598,17.588236363636366,2.6051137447357178,17.59065818181818,-49.68465805053711,167.14772033691406,0.0012327272727272742,4.058636292804781,0.97128097902958,325.22,0.0416666690749351,1.14044,5.20588666666667,1.025828,-48.5,-55.1250025431315,-49.6562538146973,87.975,0.0629000000000002,1.13814,5.20258,1.023744,41.5937538146973,43.2812512715658,39.4437522888184,112.187422811985,0.149002969264984,1.336764672,75.0216065230962,110.0,104.541666666667,1450.0,1.13756,5.20193333333333,1.023164,-37.3750038146973,-41.0729192097982,-42.5187515258789,1.1411,5.20681333333333,1.025996,-49.0937538146973,-55.5625025431315,-49.7687522888184,3.9141201842871,3.99138927271825,3.54902361393858,-83.21875,-70.6579971313477,527931217_62
spiny,L4,18.262241818181824,-41.978694915771484,124.0,18.262883636363636,42.21733093261719,123.80113983154297,18.373755454545456,-57.4801139831543,91.13068389892578,289.7217531189095,18.26263181818182,7.411931991577148,-61.85781740788554,18.26325090909091,25.970170974731445,18.26659,-52.36079406738281,117.30113983154297,0.001251818181817945,4.693953810247516,0.0640504335893272,131.65,0.165069943129475,1.28072,3.28812,1.02666666666667,-54.5312538146973,-56.2968788146973,-57.3020871480306,191.37712,0.06124,1.27732,3.28438,1.02363333333333,44.5,37.4218769073486,44.6770858764648,220.312461256981,0.195773735642433,2.466070528,37.3912024772903,50.0,56.5625,610.0,1.27672,3.28372,1.02312666666667,-41.5312538146973,-43.390625,-46.5312512715658,1.3319,3.32943,1.406,-60.1875038146973,-57.9375038146973,-69.8125,4.72256608142305,4.21472176882116,4.46890944272478,-95.7500076293945,-69.1550598144531,567731428_75
aspiny,L3,18.35285866666667,-36.431251525878906,201.23333740234375,18.35319066666667,30.941667556762695,200.99166870117188,18.672370666666666,-58.91666793823242,177.50833129882812,402.25536548097233,18.353064,-2.2687501907348633,-255.28431820819165,18.353346666666667,2.8979170322418213,18.354033333333337,-56.556251525878906,199.64166259765625,0.0003920000000000812,1.574457200382318,,,0.395901639344262,1.07096,6.43436666666667,1.024172,-58.8750038146973,-59.1145858764648,-57.7625038146973,229.219104,0.0215800000000002,1.07022,6.43302,1.023352,34.15625,19.7604173024495,29.2125015258789,134.687379002571,0.0791531428694725,2.841749504,8.73656587359559,90.0,135.291669209798,499.999969482422,1.06992,6.43264666666667,1.023052,-37.8437538146973,-29.083335240682,-43.0062530517578,1.07104,6.43539333333333,1.474892,-59.03125,-59.8333371480306,-72.4437530517578,1.59366008382509,1.28929405729401,1.70732758099809,-88.28125,-72.0686416625977,643589588_59
spiny,L5,15.114286222222223,-38.96180725097656,12.916666984558105,15.11488577777778,32.36666488647461,12.883333206176758,15.323818666666666,-57.08124923706055,11.627778053283691,219.67250533868526,15.11463911111111,2.2722222805023193,-97.34615038588655,15.11526577777778,5.599999904632568,15.116966222222224,-53.99652862548828,12.747221946716309,0.0008844444444444359,2.2549079062039783,0.008051525231458,26.0673684210526,0.433571428571428,1.10682,1.28911333333333,1.02493333333333,-56.0937538146973,-54.6250025431315,-56.4687525431315,500.945408,0.00506,1.1049,1.28714666666667,1.02320666666667,34.9062538146973,36.9479192097982,37.2812512715658,415.625333786011,0.0449359752237797,1.288683136,30.0058534866224,10.0,6.66666666666667,150.0,1.10436,1.2866,1.02274,-40.2500038146973,-41.0833346048991,-44.1979185740153,1.11736,1.29632666666667,1.06065666666667,-57.5,-55.1770858764648,-58.1979192097982,2.4105727779644,2.71256574304,2.66450052883213,-82.2812576293945,-55.7621650695801,545152345_37
spiny,L4,17.858115483870968,-36.47983932495117,179.7983856201172,17.85872258064516,41.992942810058594,179.27420043945312,17.971300000000003,-49.997982025146484,122.82257843017578,257.3918839500564,17.85849677419355,9.890120506286621,-95.95935119846403,17.859025161290322,21.192541122436523,17.860464516129035,-44.56552505493164,175.60484313964844,0.0008406451612905294,2.6834005378302574,0.113835483132878,82.0981818181818,0.172297297297297,1.08602,8.06266,1.024435,-46.0625038146973,-47.0000025431315,-47.5546894073486,119.297824,0.0385600000000001,1.08462,8.06082,1.0232,42.3125038146973,41.6666679382324,40.0625019073486,103.30518335104,0.12236212939024,1.25860544,14.5053448226211,110.0,176.041666666667,999.999938964844,1.08412,8.06025333333333,1.022775,-37.5,-35.9895833333333,-45.0937528610229,1.08616,8.10317333333333,1.545405,-46.1562538146973,-50.1354192097982,-70.6796875,2.8402629999949,2.7698050851399,2.74895286266166,-82.2812576293945,-69.5837554931641,569867780_50
spiny,L6,19.42893125,-36.306640625,400.3125,19.429560000000002,34.66796875,398.5703125,19.51762375,-51.421875,278.453125,186.43916771509572,19.42929875,6.453125,-80.20082462747078,19.429806250000002,20.98828125,19.432337500000003,-41.154296875,377.2578125,0.0009337500000003995,2.3536515059002445,,,0.0582589293240889,1.12148,10.8590466666667,1.025375,-44.28125,-45.7083333333333,-46.3750028610229,72.672736,0.0593000000000001,1.11892,10.85684,1.02361,38.53125,38.4062512715658,37.0000028610229,86.8750736117363,0.109002724289894,1.30938496,27.6201440848679,210.0,245.916651407878,1720.0,1.11836,10.8562133333333,1.02308,-36.6875,-38.7395858764648,-45.7500038146973,1.1935,10.9164933333333,1.10036,-53.9687538146973,-51.3645858764648,-60.4453172683716,2.55440264335648,2.21319163719896,2.31844315657172,-83.53125,-73.4378509521484,545171030_82
spiny,L3,17.86462739130435,-42.317256927490234,699.6168212890625,17.865283478260867,39.08627700805664,702.1222534179688,17.915579130434786,-55.044837951660156,572.625,242.97855176538988,17.86503956521739,7.03804349899292,-97.52509673760535,17.86589130434783,-6.690896511077881,17.867083043478264,-51.81657791137695,697.4646606445312,0.0009247826086955513,2.499290215584687,,599.58,0.0541800655202841,1.1244,18.5980266666667,1.025004,-51.7812538146973,-50.5104192097982,-52.7875022888184,45.642772,0.0623400000000001,1.1226,18.5962266666667,1.023556,42.59375,43.9270858764648,41.2812530517578,44.5313453674316,0.225550159811974,1.12639232,17.0950080448901,380.0,439.375,2400.0,1.122,18.5956,1.022984,-40.2500038146973,-39.1875012715658,-50.2000030517578,1.22512,18.64672,1.132116,-54.25,-53.4895858764648,-77.1562515258789,2.65004811340989,2.73090741458743,2.39289070764171,-85.5,-75.6021347045898,576090160_59
spiny,L3,18.210873333333335,-33.58124923706055,319.875,18.21154266666667,41.27291488647461,318.10833740234375,18.76434533333333,-51.787498474121094,225.0833282470703,230.5225919353711,18.211252000000005,6.293749809265137,-75.49488241456301,18.211850666666667,25.25,18.214204000000006,-48.28125,303.5249938964844,0.0010839999999999368,3.051323869046732,,,0.018973214761639,1.1087,10.6947466666667,1.025904,-50.4375038146973,-46.5312538146973,-53.7437530517578,71.280656,0.04986,1.10606,10.6919466666667,1.023656,43.0312538146973,33.9166679382324,44.4312522888184,72.9687139391899,0.112254194915295,1.23036992,21.1072927337833,170.0,241.749989827474,780.0,1.10542,10.6910266666667,1.023108,-34.53125,-29.6354185740153,-45.4687522888184,1.1091,10.7133533333333,1.209896,-50.5937538146973,-47.5208358764648,-61.5562522888184,3.207662807472,2.2221018487168,3.62725398692894,-70.40625,-61.3008346557617,528638602_51
spiny,L3,18.02775166666667,-33.37890625,139.0572967529297,18.0287325,24.49479103088379,137.328125,18.482678333333336,-56.6796875,123.97916412353516,143.64870884423934,18.02840666666667,1.78125,-37.76287802537874,18.0290825,15.770833015441895,18.03679916666667,-50.99739456176758,139.5,0.0021475000000001168,3.807360862429693,0.0513213892277204,149.053333333333,0.12827380952381,1.20394,6.0409,1.02655333333333,-53.1562538146973,-48.9479179382324,-52.3333346048991,87.766304,0.0752200000000001,1.19608,6.03202666666667,1.02349333333333,28.7812519073486,14.3333342870077,40.1354166666667,144.771710038185,0.0849348232150078,1.132334336,36.4842828801583,70.0,125.291664123535,1050.0,1.19524,6.03056666666667,1.02297333333333,-33.90625,-28.6250006357829,-50.2187525431315,1.22726,6.06025333333333,1.69622666666667,-58.15625,-54.2291704813639,-68.1979166666667,3.62787851382404,2.62612017721684,4.41245357204852,-83.5000076293945,-67.9262390136719,545206633_54
spiny,L5,18.0575592,-43.07624816894531,173.4499969482422,18.058143200000004,43.842498779296875,173.27000427246094,18.1517832,-54.473751068115234,125.0,275.80644098765436,18.057872000000003,4.107500076293945,-82.54632041779624,18.059062400000002,-15.176250457763672,18.060442400000003,-51.8849983215332,168.93499755859375,0.00109920000000038,3.3388821241779176,0.0177868821756395,115.222857142857,0.108712121212121,1.28462,4.54139,1.02635,-55.6250038146973,-56.7500038146973,-58.8593769073486,103.599664,0.0922800000000001,1.28212,4.5388,1.02373,44.9375038146973,45.4218788146973,40.5468769073486,172.656327486038,0.229945361614227,1.143142784,35.5869326732087,90.0,87.9375,610.0,1.28156,4.53821,1.0232,-45.5937538146973,-48.2656269073486,-49.6718769073486,1.28532,4.54193,1.14416,-56.0937538146973,-57.1406269073486,-67.984375,3.56360115117884,3.67193100622231,3.38300594373966,-86.0,-67.2901382446289,569869510_57
aspiny,L3,17.028645454545455,-36.5426139831543,229.86363220214844,17.028969090909094,26.482954025268555,229.26136779785156,17.378070909090912,-60.2301139831543,191.2045440673828,388.28838232444724,17.028861818181824,-2.159090995788574,-320.6048039985901,17.029096363636366,-1.3835227489471436,17.02960909090909,-58.92045593261719,227.73863220214844,0.0003418181818184833,1.2091484572919162,0.087248322147644,5.96000000000008,0.0687350805506183,1.06434,8.86793333333333,1.023964,-59.3125038146973,-57.7500038146973,-60.9187522888184,171.016448,0.02284,1.06372,8.86719333333333,1.02336,27.9062519073486,21.4583346048991,30.8687519073486,118.124924600124,0.0769367143511772,1.242402176,8.89904956582412,110.0,196.166661580404,430.0,1.06342,8.86683333333333,1.023056,-34.0312538146973,-32.5208339691162,-43.3562522888184,1.06434,8.86799333333333,1.426244,-59.3125038146973,-57.9062525431315,-66.4250045776367,1.22148483200676,1.15036963666855,1.25318317931101,-79.71875,-65.3112258911133,576084692_65
spiny,L4,16.968047096774193,-38.51713562011719,61.032257080078125,16.968657741935484,40.20766067504883,61.02016067504883,16.989202580645163,-52.60786437988281,51.5,254.50971974622797,16.96840032258065,5.462701797485352,-83.13318421173803,16.969066774193546,15.533770561218262,16.97089,-50.935482025146484,60.26814651489258,0.000996451612903465,3.070101255941544,0.0086688415612553,42.6490909090909,0.302578133829216,1.21616,2.13389333333333,1.02512,-52.875,-54.8645858764648,-56.5078153610229,371.880672,0.0344200000000001,1.21392,2.13166666666667,1.023475,43.0625,44.9791679382324,41.6640634536743,388.125002384186,0.0574583970010281,1.4614016,34.9006651740145,40.0,27.7916666666667,280.0,1.21334,2.1311,1.02301,-38.9375,-41.2187525431315,-44.0625019073486,1.2293,2.13425333333333,1.66005,-53.75,-55.1145871480306,-65.0703144073486,3.17546644032031,3.43569175569924,3.02092479446175,-101.093757629395,-64.4490432739258,611764247_56
spiny,L3,18.49564571428571,-35.484375,291.2678527832031,18.496157857142858,42.58258819580078,290.4464416503906,18.596545714285718,-51.22321319580078,213.40625,280.4753330426492,18.495964285714287,11.905134201049805,-122.00166906629224,18.496495714285718,13.713170051574707,18.49770571428572,-46.6171875,286.5714416503906,0.0007357142857140937,2.3067903735462143,0.0977726037870488,138.436666666667,0.115504588356464,1.1087,6.81956666666667,1.024865,-48.5,-51.4375038146973,-49.5781278610229,105.230944,0.0488200000000001,1.10716,6.81817333333333,1.023605,44.28125,45.0000012715658,44.6406269073486,97.9687124490738,0.272341698408127,1.587974656,15.5901939801192,150.0,144.958333333333,1180.0,1.10668,6.8177,1.02313,-35.71875,-38.4791704813639,-45.203125,1.13652,6.86102,1.1139,-50.0312538146973,-53.5833371480306,-71.6562557220459,2.51708615388422,2.52825372519525,2.39719587694932,-80.4375,-70.0301208496094,576132827_68
